"year","state","state_po","county_name","county_fips","totalvotes","candidate","party","all_votes","pct_votes","candidate_rank"
2004,"NORTH CAROLINA","NC","CHATHAM",37037,25922,"JOHN KERRY","DEMOCRAT",12897,"49.8",1
2004,"NORTH CAROLINA","NC","CHEROKEE",37039,11199,"GEORGE W. BUSH","REPUBLICAN",7517,"67.1",1
2004,"NORTH CAROLINA","NC","CHOWAN",37041,5386,"GEORGE W. BUSH","REPUBLICAN",2967,"55.1",1
2004,"NORTH CAROLINA","NC","CLAY",37043,4866,"GEORGE W. BUSH","REPUBLICAN",3209,"65.9",1
2004,"NORTH CAROLINA","NC","CLEVELAND",37045,37079,"GEORGE W. BUSH","REPUBLICAN",22750,"61.4",1
2004,"NORTH CAROLINA","NC","COLUMBUS",37047,21191,"GEORGE W. BUSH","REPUBLICAN",10773,"50.8",1
2004,"NORTH CAROLINA","NC","CRAVEN",37049,37756,"GEORGE W. BUSH","REPUBLICAN",23575,"62.4",1
2004,"NORTH CAROLINA","NC","CUMBERLAND",37051,95226,"GEORGE W. BUSH","REPUBLICAN",49139,"51.6",1
2004,"NORTH CAROLINA","NC","CURRITUCK",37053,8976,"GEORGE W. BUSH","REPUBLICAN",6013,"67.0",1
2004,"NORTH CAROLINA","NC","DARE",37055,15548,"GEORGE W. BUSH","REPUBLICAN",9345,"60.1",1
2004,"NORTH CAROLINA","NC","DAVIDSON",37057,59496,"GEORGE W. BUSH","REPUBLICAN",42075,"70.7",1
2004,"NORTH CAROLINA","NC","DAVIE",37059,16680,"GEORGE W. BUSH","REPUBLICAN",12372,"74.2",1
2004,"NORTH CAROLINA","NC","DUPLIN",37061,16583,"GEORGE W. BUSH","REPUBLICAN",9611,"58.0",1
2004,"NORTH CAROLINA","NC","DURHAM",37063,109651,"JOHN KERRY","DEMOCRAT",74524,"68.0",1
2004,"NORTH CAROLINA","NC","EDGECOMBE",37065,21079,"JOHN KERRY","DEMOCRAT",12877,"61.1",1
2004,"NORTH CAROLINA","NC","FORSYTH",37067,139125,"GEORGE W. BUSH","REPUBLICAN",75294,"54.1",1
2004,"NORTH CAROLINA","NC","FRANKLIN",37069,20918,"GEORGE W. BUSH","REPUBLICAN",11540,"55.2",1
2004,"NORTH CAROLINA","NC","GASTON",37071,63755,"GEORGE W. BUSH","REPUBLICAN",43252,"67.8",1
2004,"NORTH CAROLINA","NC","GATES",37073,4053,"JOHN KERRY","DEMOCRAT",2121,"52.3",1
2004,"NORTH CAROLINA","NC","GRAHAM",37075,3987,"GEORGE W. BUSH","REPUBLICAN",2693,"67.5",1
2004,"NORTH CAROLINA","NC","GRANVILLE",37077,18601,"GEORGE W. BUSH","REPUBLICAN",9491,"51.0",1
2004,"NORTH CAROLINA","NC","GREENE",37079,6472,"GEORGE W. BUSH","REPUBLICAN",3800,"58.7",1
2004,"NORTH CAROLINA","NC","GUILFORD",37081,199314,"JOHN KERRY","DEMOCRAT",100042,"50.2",1
2004,"NORTH CAROLINA","NC","HALIFAX",37083,19647,"JOHN KERRY","DEMOCRAT",11528,"58.7",1
2004,"NORTH CAROLINA","NC","HARNETT",37085,32571,"GEORGE W. BUSH","REPUBLICAN",20922,"64.2",1
2004,"NORTH CAROLINA","NC","HAYWOOD",37087,25932,"GEORGE W. BUSH","REPUBLICAN",14545,"56.1",1
2004,"NORTH CAROLINA","NC","HENDERSON",37089,43234,"GEORGE W. BUSH","REPUBLICAN",28025,"64.8",1
2004,"NORTH CAROLINA","NC","HERTFORD",37091,8132,"JOHN KERRY","DEMOCRAT",5141,"63.2",1
2004,"NORTH CAROLINA","NC","HOKE",37093,11088,"JOHN KERRY","DEMOCRAT",5794,"52.3",1
2004,"NORTH CAROLINA","NC","HYDE",37095,2293,"GEORGE W. BUSH","REPUBLICAN",1235,"53.9",1
2004,"NORTH CAROLINA","NC","IREDELL",37097,56973,"GEORGE W. BUSH","REPUBLICAN",38675,"67.9",1
2004,"NORTH CAROLINA","NC","JACKSON",37099,14174,"GEORGE W. BUSH","REPUBLICAN",7351,"51.9",1
2004,"NORTH CAROLINA","NC","JOHNSTON",37101,54357,"GEORGE W. BUSH","REPUBLICAN",36903,"67.9",1
2004,"NORTH CAROLINA","NC","JONES",37103,4513,"GEORGE W. BUSH","REPUBLICAN",2607,"57.8",1
2004,"NORTH CAROLINA","NC","LEE",37105,19543,"GEORGE W. BUSH","REPUBLICAN",11834,"60.6",1
2004,"NORTH CAROLINA","NC","LENOIR",37107,23179,"GEORGE W. BUSH","REPUBLICAN",12939,"55.8",1
2004,"NORTH CAROLINA","NC","LINCOLN",37109,29579,"GEORGE W. BUSH","REPUBLICAN",20052,"67.8",1
2004,"NORTH CAROLINA","NC","MACON",37113,15024,"GEORGE W. BUSH","REPUBLICAN",9448,"62.9",1
2004,"NORTH CAROLINA","NC","MADISON",37115,9463,"GEORGE W. BUSH","REPUBLICAN",5175,"54.7",1
2004,"NORTH CAROLINA","NC","MARTIN",37117,10452,"GEORGE W. BUSH","REPUBLICAN",5334,"51.0",1
2004,"NORTH CAROLINA","NC","MCDOWELL",37111,16002,"GEORGE W. BUSH","REPUBLICAN",10590,"66.2",1
2004,"NORTH CAROLINA","NC","MECKLENBURG",37119,323102,"JOHN KERRY","DEMOCRAT",166828,"51.6",1
2004,"NORTH CAROLINA","NC","MITCHELL",37121,7798,"GEORGE W. BUSH","REPUBLICAN",5686,"72.9",1
2004,"NORTH CAROLINA","NC","MONTGOMERY",37123,10080,"GEORGE W. BUSH","REPUBLICAN",5745,"57.0",1
2004,"NORTH CAROLINA","NC","MOORE",37125,38382,"GEORGE W. BUSH","REPUBLICAN",24714,"64.4",1
2004,"NORTH CAROLINA","NC","NASH",37127,37673,"GEORGE W. BUSH","REPUBLICAN",21902,"58.1",1
2004,"NORTH CAROLINA","NC","NEW HANOVER",37129,81247,"GEORGE W. BUSH","REPUBLICAN",45351,"55.8",1
2004,"NORTH CAROLINA","NC","NORTHAMPTON",37131,8770,"JOHN KERRY","DEMOCRAT",5584,"63.7",1
2004,"NORTH CAROLINA","NC","ONSLOW",37133,37277,"GEORGE W. BUSH","REPUBLICAN",25890,"69.5",1
2004,"NORTH CAROLINA","NC","ORANGE",37135,64153,"JOHN KERRY","DEMOCRAT",42910,"66.9",1
2004,"NORTH CAROLINA","NC","PAMLICO",37137,6038,"GEORGE W. BUSH","REPUBLICAN",3679,"60.9",1
2004,"NORTH CAROLINA","NC","PASQUOTANK",37139,13648,"JOHN KERRY","DEMOCRAT",6984,"51.2",1
2004,"NORTH CAROLINA","NC","PENDER",37141,17085,"GEORGE W. BUSH","REPUBLICAN",10037,"58.7",1
2004,"NORTH CAROLINA","NC","PERQUIMANS",37143,4958,"GEORGE W. BUSH","REPUBLICAN",2965,"59.8",1
2004,"NORTH CAROLINA","NC","PERSON",37145,15214,"GEORGE W. BUSH","REPUBLICAN",8973,"59.0",1
2004,"NORTH CAROLINA","NC","PITT",37147,53643,"GEORGE W. BUSH","REPUBLICAN",28590,"53.3",1
2004,"NORTH CAROLINA","NC","POLK",37149,9021,"GEORGE W. BUSH","REPUBLICAN",5140,"57.0",1
2004,"NORTH CAROLINA","NC","RANDOLPH",37151,50910,"GEORGE W. BUSH","REPUBLICAN",37771,"74.2",1
2004,"NORTH CAROLINA","NC","RICHMOND",37153,16145,"JOHN KERRY","DEMOCRAT",8383,"51.9",1
2004,"NORTH CAROLINA","NC","ROBESON",37155,33871,"JOHN KERRY","DEMOCRAT",17868,"52.8",1
2004,"NORTH CAROLINA","NC","ROCKINGHAM",37157,37388,"GEORGE W. BUSH","REPUBLICAN",22840,"61.1",1
2004,"NORTH CAROLINA","NC","ROWAN",37159,51867,"GEORGE W. BUSH","REPUBLICAN",34915,"67.3",1
2004,"NORTH CAROLINA","NC","RUTHERFORD",37161,24658,"GEORGE W. BUSH","REPUBLICAN",16343,"66.3",1
2004,"NORTH CAROLINA","NC","SAMPSON",37163,22288,"GEORGE W. BUSH","REPUBLICAN",12600,"56.5",1
2004,"NORTH CAROLINA","NC","SCOTLAND",37165,11547,"JOHN KERRY","DEMOCRAT",6386,"55.3",1
2004,"NORTH CAROLINA","NC","STANLY",37167,25553,"GEORGE W. BUSH","REPUBLICAN",17814,"69.7",1
2004,"NORTH CAROLINA","NC","STOKES",37169,19414,"GEORGE W. BUSH","REPUBLICAN",13583,"70.0",1
2004,"NORTH CAROLINA","NC","SURRY",37171,25992,"GEORGE W. BUSH","REPUBLICAN",17587,"67.7",1
2004,"NORTH CAROLINA","NC","SWAIN",37173,5044,"GEORGE W. BUSH","REPUBLICAN",2593,"51.4",1
2004,"NORTH CAROLINA","NC","TRANSYLVANIA",37175,15588,"GEORGE W. BUSH","REPUBLICAN",9386,"60.2",1
2004,"NORTH CAROLINA","NC","TYRRELL",37177,1590,"GEORGE W. BUSH","REPUBLICAN",855,"53.8",1
2004,"NORTH CAROLINA","NC","UNION",37179,61001,"GEORGE W. BUSH","REPUBLICAN",42820,"70.2",1
2004,"NORTH CAROLINA","NC","VANCE",37181,15677,"JOHN KERRY","DEMOCRAT",8762,"55.9",1
2004,"NORTH CAROLINA","NC","WAKE",37183,348844,"GEORGE W. BUSH","REPUBLICAN",177324,"50.8",1
2004,"NORTH CAROLINA","NC","WARREN",37185,8027,"JOHN KERRY","DEMOCRAT",5171,"64.4",1
2004,"NORTH CAROLINA","NC","WASHINGTON",37187,5471,"JOHN KERRY","DEMOCRAT",2969,"54.3",1
2004,"NORTH CAROLINA","NC","WATAUGA",37189,24050,"GEORGE W. BUSH","REPUBLICAN",12659,"52.6",1
2004,"NORTH CAROLINA","NC","WAYNE",37191,40046,"GEORGE W. BUSH","REPUBLICAN",24883,"62.1",1
2004,"NORTH CAROLINA","NC","WILKES",37193,27154,"GEORGE W. BUSH","REPUBLICAN",19197,"70.7",1
2004,"NORTH CAROLINA","NC","WILSON",37195,30535,"GEORGE W. BUSH","REPUBLICAN",16264,"53.3",1
2004,"NORTH CAROLINA","NC","YADKIN",37197,15313,"GEORGE W. BUSH","REPUBLICAN",11816,"77.2",1
2004,"NORTH CAROLINA","NC","YANCEY",37199,9431,"GEORGE W. BUSH","REPUBLICAN",4940,"52.4",1
2004,"NORTH DAKOTA","ND","ADAMS",38001,1291,"GEORGE W. BUSH","REPUBLICAN",915,"70.9",1
2004,"NORTH DAKOTA","ND","BARNES",38003,5813,"GEORGE W. BUSH","REPUBLICAN",3541,"60.9",1
2004,"NORTH DAKOTA","ND","BENSON",38005,2246,"JOHN KERRY","DEMOCRAT",1196,"53.3",1
2004,"NORTH DAKOTA","ND","BILLINGS",38007,564,"GEORGE W. BUSH","REPUBLICAN",449,"79.6",1
2004,"NORTH DAKOTA","ND","BOTTINEAU",38009,3674,"GEORGE W. BUSH","REPUBLICAN",2468,"67.2",1
2004,"NORTH DAKOTA","ND","BOWMAN",38011,1716,"GEORGE W. BUSH","REPUBLICAN",1280,"74.6",1
2004,"NORTH DAKOTA","ND","BURKE",38013,1165,"GEORGE W. BUSH","REPUBLICAN",808,"69.4",1
2004,"NORTH DAKOTA","ND","BURLEIGH",38015,38814,"GEORGE W. BUSH","REPUBLICAN",26577,"68.5",1
2004,"NORTH DAKOTA","ND","CASS",38017,66711,"GEORGE W. BUSH","REPUBLICAN",39619,"59.4",1
2004,"NORTH DAKOTA","ND","CAVALIER",38019,2444,"GEORGE W. BUSH","REPUBLICAN",1522,"62.3",1
2004,"NORTH DAKOTA","ND","DICKEY",38021,2821,"GEORGE W. BUSH","REPUBLICAN",1890,"67.0",1
2004,"NORTH DAKOTA","ND","DIVIDE",38023,1268,"GEORGE W. BUSH","REPUBLICAN",751,"59.2",1
2004,"NORTH DAKOTA","ND","DUNN",38025,1774,"GEORGE W. BUSH","REPUBLICAN",1178,"66.4",1
2004,"NORTH DAKOTA","ND","EDDY",38027,1213,"GEORGE W. BUSH","REPUBLICAN",655,"54.0",1
2004,"NORTH DAKOTA","ND","EMMONS",38029,2113,"GEORGE W. BUSH","REPUBLICAN",1449,"68.6",1
2004,"NORTH DAKOTA","ND","FOSTER",38031,1766,"GEORGE W. BUSH","REPUBLICAN",1219,"69.0",1
2004,"NORTH DAKOTA","ND","GOLDEN VALLEY",38033,927,"GEORGE W. BUSH","REPUBLICAN",719,"77.6",1
2004,"NORTH DAKOTA","ND","GRAND FORKS",38035,30470,"GEORGE W. BUSH","REPUBLICAN",17298,"56.8",1
2004,"NORTH DAKOTA","ND","GRANT",38037,1242,"GEORGE W. BUSH","REPUBLICAN",952,"76.7",1
2004,"NORTH DAKOTA","ND","GRIGGS",38039,1439,"GEORGE W. BUSH","REPUBLICAN",907,"63.0",1
2004,"NORTH DAKOTA","ND","HETTINGER",38041,1494,"GEORGE W. BUSH","REPUBLICAN",1044,"69.9",1
2004,"NORTH DAKOTA","ND","KIDDER",38043,1369,"GEORGE W. BUSH","REPUBLICAN",902,"65.9",1
2004,"NORTH DAKOTA","ND","LAMOURE",38045,2335,"GEORGE W. BUSH","REPUBLICAN",1592,"68.2",1
2004,"NORTH DAKOTA","ND","LOGAN",38047,1130,"GEORGE W. BUSH","REPUBLICAN",844,"74.7",1
2004,"NORTH DAKOTA","ND","MCHENRY",38049,2820,"GEORGE W. BUSH","REPUBLICAN",1744,"61.8",1
2004,"NORTH DAKOTA","ND","MCINTOSH",38051,1722,"GEORGE W. BUSH","REPUBLICAN",1254,"72.8",1
2004,"NORTH DAKOTA","ND","MCKENZIE",38053,2762,"GEORGE W. BUSH","REPUBLICAN",1897,"68.7",1
2004,"NORTH DAKOTA","ND","MCLEAN",38055,4750,"GEORGE W. BUSH","REPUBLICAN",3014,"63.5",1
2004,"NORTH DAKOTA","ND","MERCER",38057,4617,"GEORGE W. BUSH","REPUBLICAN",3285,"71.2",1
2004,"NORTH DAKOTA","ND","MORTON",38059,12633,"GEORGE W. BUSH","REPUBLICAN",8325,"65.9",1
2004,"NORTH DAKOTA","ND","MOUNTRAIL",38061,3030,"GEORGE W. BUSH","REPUBLICAN",1527,"50.4",1
2004,"NORTH DAKOTA","ND","NELSON",38063,1922,"GEORGE W. BUSH","REPUBLICAN",1107,"57.6",1
2004,"NORTH DAKOTA","ND","OLIVER",38065,1119,"GEORGE W. BUSH","REPUBLICAN",790,"70.6",1
2004,"NORTH DAKOTA","ND","PEMBINA",38067,3856,"GEORGE W. BUSH","REPUBLICAN",2466,"64.0",1
2004,"NORTH DAKOTA","ND","PIERCE",38069,2195,"GEORGE W. BUSH","REPUBLICAN",1475,"67.2",1
2004,"NORTH DAKOTA","ND","RAMSEY",38071,4900,"GEORGE W. BUSH","REPUBLICAN",2943,"60.1",1
2004,"NORTH DAKOTA","ND","RANSOM",38073,2602,"GEORGE W. BUSH","REPUBLICAN",1352,"52.0",1
2004,"NORTH DAKOTA","ND","RENVILLE",38075,1469,"GEORGE W. BUSH","REPUBLICAN",953,"64.9",1
2004,"NORTH DAKOTA","ND","RICHLAND",38077,8215,"GEORGE W. BUSH","REPUBLICAN",5264,"64.1",1
2004,"NORTH DAKOTA","ND","ROLETTE",38079,4044,"JOHN KERRY","DEMOCRAT",2564,"63.4",1
2004,"NORTH DAKOTA","ND","SARGENT",38081,2200,"GEORGE W. BUSH","REPUBLICAN",1147,"52.1",1
2004,"NORTH DAKOTA","ND","SHERIDAN",38083,944,"GEORGE W. BUSH","REPUBLICAN",727,"77.0",1
2004,"NORTH DAKOTA","ND","SIOUX",38085,1140,"JOHN KERRY","DEMOCRAT",804,"70.5",1
2004,"NORTH DAKOTA","ND","SLOPE",38087,432,"GEORGE W. BUSH","REPUBLICAN",335,"77.5",1
2004,"NORTH DAKOTA","ND","STARK",38089,10400,"GEORGE W. BUSH","REPUBLICAN",7220,"69.4",1
2004,"NORTH DAKOTA","ND","STEELE",38091,1213,"JOHN KERRY","DEMOCRAT",616,"50.8",1
2004,"NORTH DAKOTA","ND","STUTSMAN",38093,10122,"GEORGE W. BUSH","REPUBLICAN",6517,"64.4",1
2004,"NORTH DAKOTA","ND","TOWNER",38095,1391,"GEORGE W. BUSH","REPUBLICAN",754,"54.2",1
2004,"NORTH DAKOTA","ND","TRAILL",38097,4248,"GEORGE W. BUSH","REPUBLICAN",2543,"59.9",1
2004,"NORTH DAKOTA","ND","WALSH",38099,5186,"GEORGE W. BUSH","REPUBLICAN",3194,"61.6",1
2004,"NORTH DAKOTA","ND","WARD",38101,25612,"GEORGE W. BUSH","REPUBLICAN",17008,"66.4",1
2004,"NORTH DAKOTA","ND","WELLS",38103,2561,"GEORGE W. BUSH","REPUBLICAN",1654,"64.6",1
2004,"NORTH DAKOTA","ND","WILLIAMS",38105,8929,"GEORGE W. BUSH","REPUBLICAN",6278,"70.3",1
2004,"OHIO","OH","ADAMS",39001,11999,"GEORGE W. BUSH","REPUBLICAN",7653,"63.8",1
2004,"OHIO","OH","ALLEN",39003,49274,"GEORGE W. BUSH","REPUBLICAN",32585,"66.1",1
2004,"OHIO","OH","ASHLAND",39005,24920,"GEORGE W. BUSH","REPUBLICAN",16171,"64.9",1
2004,"OHIO","OH","ASHTABULA",39007,45409,"JOHN KERRY","DEMOCRAT",24061,"53.0",1
2004,"OHIO","OH","ATHENS",39009,30044,"JOHN KERRY","DEMOCRAT",18997,"63.2",1
2004,"OHIO","OH","AUGLAIZE",39011,23031,"GEORGE W. BUSH","REPUBLICAN",17012,"73.9",1
2004,"OHIO","OH","BELMONT",39013,33320,"JOHN KERRY","DEMOCRAT",17574,"52.7",1
2004,"OHIO","OH","BROWN",39015,19892,"GEORGE W. BUSH","REPUBLICAN",12647,"63.6",1
2004,"OHIO","OH","BUTLER",39017,166802,"GEORGE W. BUSH","REPUBLICAN",109866,"65.9",1
2004,"OHIO","OH","CARROLL",39019,14110,"GEORGE W. BUSH","REPUBLICAN",7695,"54.5",1
2004,"OHIO","OH","CHAMPAIGN",39021,18775,"GEORGE W. BUSH","REPUBLICAN",11718,"62.4",1
2004,"OHIO","OH","CLARK",39023,68803,"GEORGE W. BUSH","REPUBLICAN",34938,"50.8",1
2004,"OHIO","OH","CLERMONT",39025,89042,"GEORGE W. BUSH","REPUBLICAN",62946,"70.7",1
2004,"OHIO","OH","CLINTON",39027,18414,"GEORGE W. BUSH","REPUBLICAN",12938,"70.3",1
2004,"OHIO","OH","COLUMBIANA",39029,49463,"GEORGE W. BUSH","REPUBLICAN",25754,"52.1",1
2004,"OHIO","OH","COSHOCTON",39031,16242,"GEORGE W. BUSH","REPUBLICAN",9277,"57.1",1
2004,"OHIO","OH","CRAWFORD",39033,21801,"GEORGE W. BUSH","REPUBLICAN",13885,"63.7",1
2004,"OHIO","OH","CUYAHOGA",39035,673766,"JOHN KERRY","DEMOCRAT",448486,"66.6",1
2004,"OHIO","OH","DARKE",39037,26317,"GEORGE W. BUSH","REPUBLICAN",18307,"69.6",1
2004,"OHIO","OH","DEFIANCE",39039,18512,"GEORGE W. BUSH","REPUBLICAN",11393,"61.5",1
2004,"OHIO","OH","DELAWARE",39041,80455,"GEORGE W. BUSH","REPUBLICAN",53142,"66.1",1
2004,"OHIO","OH","ERIE",39043,40076,"JOHN KERRY","DEMOCRAT",21408,"53.4",1
2004,"OHIO","OH","FAIRFIELD",39045,67855,"GEORGE W. BUSH","REPUBLICAN",42697,"62.9",1
2004,"OHIO","OH","FAYETTE",39047,11756,"GEORGE W. BUSH","REPUBLICAN",7375,"62.7",1
2004,"OHIO","OH","FRANKLIN",39049,525824,"JOHN KERRY","DEMOCRAT",285800,"54.4",1
2004,"OHIO","OH","FULTON",39051,21953,"GEORGE W. BUSH","REPUBLICAN",13639,"62.1",1
2004,"OHIO","OH","GALLIA",39053,13992,"GEORGE W. BUSH","REPUBLICAN",8577,"61.3",1
2004,"OHIO","OH","GEAUGA",39055,50419,"GEORGE W. BUSH","REPUBLICAN",30358,"60.2",1
2004,"OHIO","OH","GREENE",39057,79272,"GEORGE W. BUSH","REPUBLICAN",48377,"61.0",1
2004,"OHIO","OH","GUERNSEY",39059,17840,"GEORGE W. BUSH","REPUBLICAN",9961,"55.8",1
2004,"OHIO","OH","HAMILTON",39061,423634,"GEORGE W. BUSH","REPUBLICAN",222404,"52.5",1
2004,"OHIO","OH","HANCOCK",39063,35606,"GEORGE W. BUSH","REPUBLICAN",25101,"70.5",1
2004,"OHIO","OH","HARDIN",39065,13385,"GEORGE W. BUSH","REPUBLICAN",8436,"63.0",1
2004,"OHIO","OH","HARRISON",39067,8109,"GEORGE W. BUSH","REPUBLICAN",4274,"52.7",1
2004,"OHIO","OH","HENRY",39069,15103,"GEORGE W. BUSH","REPUBLICAN",9901,"65.6",1
2004,"OHIO","OH","HIGHLAND",39071,18482,"GEORGE W. BUSH","REPUBLICAN",12212,"66.1",1
2004,"OHIO","OH","HOCKING",39073,13196,"GEORGE W. BUSH","REPUBLICAN",6935,"52.6",1
2004,"OHIO","OH","HOLMES",39075,11218,"GEORGE W. BUSH","REPUBLICAN",8466,"75.5",1
2004,"OHIO","OH","HURON",39077,25592,"GEORGE W. BUSH","REPUBLICAN",14834,"58.0",1
2004,"OHIO","OH","JACKSON",39079,14333,"GEORGE W. BUSH","REPUBLICAN",8585,"59.9",1
2004,"OHIO","OH","JEFFERSON",39081,36366,"JOHN KERRY","DEMOCRAT",19019,"52.3",1
2004,"OHIO","OH","KNOX",39083,27066,"GEORGE W. BUSH","REPUBLICAN",17081,"63.1",1
2004,"OHIO","OH","LAKE",39085,121823,"GEORGE W. BUSH","REPUBLICAN",62193,"51.1",1
2004,"OHIO","OH","LAWRENCE",39087,27706,"GEORGE W. BUSH","REPUBLICAN",15457,"55.8",1
2004,"OHIO","OH","LICKING",39089,79416,"GEORGE W. BUSH","REPUBLICAN",49014,"61.7",1
2004,"OHIO","OH","LOGAN",39091,21398,"GEORGE W. BUSH","REPUBLICAN",14471,"67.6",1
2004,"OHIO","OH","LORAIN",39093,140730,"JOHN KERRY","DEMOCRAT",78965,"56.1",1
2004,"OHIO","OH","LUCAS",39095,220189,"JOHN KERRY","DEMOCRAT",132536,"60.2",1
2004,"OHIO","OH","MADISON",39097,17398,"GEORGE W. BUSH","REPUBLICAN",11120,"63.9",1
2004,"OHIO","OH","MAHONING",39099,132731,"JOHN KERRY","DEMOCRAT",83069,"62.6",1
2004,"OHIO","OH","MARION",39101,29258,"GEORGE W. BUSH","REPUBLICAN",17171,"58.7",1
2004,"OHIO","OH","MEDINA",39103,84867,"GEORGE W. BUSH","REPUBLICAN",48183,"56.8",1
2004,"OHIO","OH","MEIGS",39105,10771,"GEORGE W. BUSH","REPUBLICAN",6273,"58.2",1
2004,"OHIO","OH","MERCER",39107,20888,"GEORGE W. BUSH","REPUBLICAN",15649,"74.9",1
2004,"OHIO","OH","MIAMI",39109,51780,"GEORGE W. BUSH","REPUBLICAN",34005,"65.7",1
2004,"OHIO","OH","MONROE",39111,7729,"JOHN KERRY","DEMOCRAT",4243,"54.9",1
2004,"OHIO","OH","MONTGOMERY",39113,282553,"JOHN KERRY","DEMOCRAT",142977,"50.6",1
2004,"OHIO","OH","MORGAN",39115,6700,"GEORGE W. BUSH","REPUBLICAN",3757,"56.1",1
2004,"OHIO","OH","MORROW",39117,16329,"GEORGE W. BUSH","REPUBLICAN",10475,"64.1",1
2004,"OHIO","OH","MUSKINGUM",39119,38863,"GEORGE W. BUSH","REPUBLICAN",22251,"57.3",1
2004,"OHIO","OH","NOBLE",39121,6540,"GEORGE W. BUSH","REPUBLICAN",3841,"58.7",1
2004,"OHIO","OH","OTTAWA",39123,23257,"GEORGE W. BUSH","REPUBLICAN",12075,"51.9",1
2004,"OHIO","OH","PAULDING",39125,9879,"GEORGE W. BUSH","REPUBLICAN",6205,"62.8",1
2004,"OHIO","OH","PERRY",39127,15188,"GEORGE W. BUSH","REPUBLICAN",7855,"51.7",1
2004,"OHIO","OH","PICKAWAY",39129,22850,"GEORGE W. BUSH","REPUBLICAN",14160,"62.0",1
2004,"OHIO","OH","PIKE",39131,12575,"GEORGE W. BUSH","REPUBLICAN",6519,"51.8",1
2004,"OHIO","OH","PORTAGE",39133,76646,"JOHN KERRY","DEMOCRAT",40674,"53.1",1
2004,"OHIO","OH","PREBLE",39135,21126,"GEORGE W. BUSH","REPUBLICAN",13733,"65.0",1
2004,"OHIO","OH","PUTNAM",39137,18849,"GEORGE W. BUSH","REPUBLICAN",14370,"76.2",1
2004,"OHIO","OH","RICHLAND",39139,61867,"GEORGE W. BUSH","REPUBLICAN",36892,"59.6",1
2004,"OHIO","OH","ROSS",39141,31669,"GEORGE W. BUSH","REPUBLICAN",17229,"54.4",1
2004,"OHIO","OH","SANDUSKY",39143,28955,"GEORGE W. BUSH","REPUBLICAN",16198,"55.9",1
2004,"OHIO","OH","SCIOTO",39145,35197,"GEORGE W. BUSH","REPUBLICAN",18257,"51.9",1
2004,"OHIO","OH","SENECA",39147,26991,"GEORGE W. BUSH","REPUBLICAN",15885,"58.9",1
2004,"OHIO","OH","SHELBY",39149,22854,"GEORGE W. BUSH","REPUBLICAN",16204,"70.9",1
2004,"OHIO","OH","STARK",39151,188456,"JOHN KERRY","DEMOCRAT",95338,"50.6",1
2004,"OHIO","OH","SUMMIT",39153,276304,"JOHN KERRY","DEMOCRAT",156578,"56.7",1
2004,"OHIO","OH","TRUMBULL",39155,108144,"JOHN KERRY","DEMOCRAT",66673,"61.7",1
2004,"OHIO","OH","TUSCARAWAS",39157,42904,"GEORGE W. BUSH","REPUBLICAN",23825,"55.5",1
2004,"OHIO","OH","UNION",39159,22630,"GEORGE W. BUSH","REPUBLICAN",15869,"70.1",1
2004,"OHIO","OH","VAN WERT",39161,14826,"GEORGE W. BUSH","REPUBLICAN",10678,"72.0",1
2004,"OHIO","OH","VINTON",39163,5930,"GEORGE W. BUSH","REPUBLICAN",3251,"54.8",1
2004,"OHIO","OH","WARREN",39165,94419,"GEORGE W. BUSH","REPUBLICAN",68035,"72.1",1
2004,"OHIO","OH","WASHINGTON",39167,30101,"GEORGE W. BUSH","REPUBLICAN",17480,"58.1",1
2004,"OHIO","OH","WAYNE",39169,51848,"GEORGE W. BUSH","REPUBLICAN",31879,"61.5",1
2004,"OHIO","OH","WILLIAMS",39171,18639,"GEORGE W. BUSH","REPUBLICAN",12040,"64.6",1
2004,"OHIO","OH","WOOD",39173,63346,"GEORGE W. BUSH","REPUBLICAN",33592,"53.0",1
2004,"OHIO","OH","WYANDOT",39175,11044,"GEORGE W. BUSH","REPUBLICAN",7256,"65.7",1
2004,"OKLAHOMA","OK","ADAIR",40001,7533,"GEORGE W. BUSH","REPUBLICAN",4971,"66.0",1
2004,"OKLAHOMA","OK","ALFALFA",40003,2671,"GEORGE W. BUSH","REPUBLICAN",2201,"82.4",1
2004,"OKLAHOMA","OK","ATOKA",40005,5088,"GEORGE W. BUSH","REPUBLICAN",3142,"61.8",1
2004,"OKLAHOMA","OK","BEAVER",40007,2569,"GEORGE W. BUSH","REPUBLICAN",2272,"88.4",1
2004,"OKLAHOMA","OK","BECKHAM",40009,7385,"GEORGE W. BUSH","REPUBLICAN",5454,"73.9",1
2004,"OKLAHOMA","OK","BLAINE",40011,4421,"GEORGE W. BUSH","REPUBLICAN",3199,"72.4",1
2004,"OKLAHOMA","OK","BRYAN",40013,14360,"GEORGE W. BUSH","REPUBLICAN",8615,"60.0",1
2004,"OKLAHOMA","OK","CADDO",40015,10407,"GEORGE W. BUSH","REPUBLICAN",6491,"62.4",1
2004,"OKLAHOMA","OK","CANADIAN",40017,43009,"GEORGE W. BUSH","REPUBLICAN",33297,"77.4",1
2004,"OKLAHOMA","OK","CARTER",40019,18644,"GEORGE W. BUSH","REPUBLICAN",12178,"65.3",1
2004,"OKLAHOMA","OK","CHEROKEE",40021,18192,"GEORGE W. BUSH","REPUBLICAN",9569,"52.6",1
